fruit,stem,image_source,mask_source,action,reason,note,source,confirmed_by,confirmed_at,session,split_group,has_instances,has_boxes,rule_pending,overlap_neighbors,instances_source,boxes_source,apple_check_verdict,verdict_source,peach_dup_candidate,mask_audit_reason
grape,221,reviewed_260916,reviewed_260916,keep,,,reviewed,,,221,g0220,0,1,,,none,psm_gt,,none,,
grape,222,reviewed_260916,reviewed_260916,keep,,,reviewed,,,222,g0221,0,1,,,none,psm_gt,,none,,
grape,223,reviewed_260916,reviewed_260916,keep,,,reviewed,,,223,g0222,0,1,,,none,psm_gt,,none,,
grape,224,reviewed_260916,reviewed_260916,keep,,,reviewed,,,224,g0223,0,1,,,none,psm_gt,,none,,
grape,225,reviewed_260916,reviewed_260916,keep,,,reviewed,,,225,g0224,0,1,,,none,psm_gt,,none,,
grape,226,reviewed_260916,reviewed_260916,keep,,,reviewed,,,226,g0225,0,1,,,none,psm_gt,,none,,
grape,227,reviewed_260916,reviewed_260916,keep,,,reviewed,,,227,g0226,0,1,,,none,psm_gt,,none,,
grape,228,reviewed_260916,reviewed_260916,keep,,,reviewed,,,228,g0227,0,1,,,none,psm_gt,,none,,
grape,229,reviewed_260916,reviewed_260916,keep,,,reviewed,,,229,g0228,0,1,,,none,psm_gt,,none,,
grape,230,reviewed_260916,reviewed_260916,keep,,,reviewed,,,230,g0229,0,1,,,none,psm_gt,,none,,
grape,231,reviewed_260916,reviewed_260916,keep,,,reviewed,,,231,g0230,0,1,,,none,psm_gt,,none,,
grape,232,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 2132 만 남김),ai,,,232,g0231,0,0,,,none,none,,none,,
grape,233,reviewed_260916,reviewed_260916,image_replaced,,"이미지↔마스크 불일치 교정: CERTH zip 의 mimc test_set 사진으로 교체(마스크는 원래 맞음). image replaced from images/multiple-instance-multiple-class/test_set/233.png (resized 2160x3840 -> 1080x1920, BILINEAR)",ai,,,233,g0232,0,1,,,none,psm_gt,,none,,
grape,234,reviewed_260916,reviewed_260916,keep,,,reviewed,,,234,g0233,0,1,,,none,psm_gt,,none,,
grape,235,reviewed_260916,reviewed_260916,keep,,,reviewed,,,235,g0234,0,1,,,none,psm_gt,,none,,
grape,236,reviewed_260916,reviewed_260916,keep,,,reviewed,,,236,g0235,0,1,,,none,psm_gt,,none,,
grape,237,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 2135 만 남김),ai,,,237,g0236,0,0,,,none,none,,none,,
grape,238,reviewed_260916,reviewed_260916,keep,,,reviewed,,,238,g0237,0,1,,,none,psm_gt,,none,,
grape,239,reviewed_260916,reviewed_260916,keep,,,reviewed,,,239,g0238,0,1,,,none,psm_gt,,none,,
grape,240,reviewed_260916,reviewed_260916,keep,,,reviewed,,,240,g0239,0,1,,,none,psm_gt,,none,,
grape,241,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 2159 만 남김),ai,,,241,g0240,0,0,,,none,none,,none,,
grape,242,reviewed_260916,reviewed_260916,keep,,,reviewed,,,242,g0241,0,1,,,none,psm_gt,,none,,
grape,243,reviewed_260916,reviewed_260916,keep,,,reviewed,,,243,g0242,0,1,,,none,psm_gt,,none,,
grape,244,reviewed_260916,reviewed_260916,keep,,,reviewed,,,244,g0243,0,1,,,none,psm_gt,,none,,
grape,245,reviewed_260916,reviewed_260916,keep,,,reviewed,,,245,g0244,0,1,,,none,psm_gt,,none,,
grape,246,reviewed_260916,reviewed_260916,keep,,dice 0.97 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,246,g0245,0,1,,,none,psm_gt,,none,,
grape,247,reviewed_260916,reviewed_260916,keep,,,reviewed,,,247,g0246,0,1,,,none,psm_gt,,none,,
grape,248,reviewed_260916,reviewed_260916,keep,,,reviewed,,,248,g0247,0,1,,,none,psm_gt,,none,,
grape,249,reviewed_260916,reviewed_260916,keep,,,reviewed,,,249,g0248,0,1,,,none,psm_gt,,none,,
grape,250,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 2162 만 남김),ai,,,250,g0249,0,0,,,none,none,,none,,
grape,251,reviewed_260916,reviewed_260916,keep,,,reviewed,,,251,g0250,0,1,,,none,psm_gt,,none,,
grape,252,reviewed_260916,reviewed_260916,keep,,,reviewed,,,252,g0251,0,1,,,none,psm_gt,,none,,
grape,253,reviewed_260916,reviewed_260916,keep,,,reviewed,,,253,g0252,0,1,,,none,psm_gt,,none,,
grape,254,reviewed_260916,reviewed_260916,keep,,,reviewed,,,254,g0253,0,1,,,none,psm_gt,,none,,
grape,255,reviewed_260916,reviewed_260916,keep,,,reviewed,,,255,g0254,0,1,,,none,psm_gt,,none,,
grape,256,reviewed_260916,reviewed_260916,keep,,,reviewed,,,256,g0255,0,1,,,none,psm_gt,,none,,
grape,257,reviewed_260916,reviewed_260916,keep,,,reviewed,,,257,g0256,0,1,,,none,psm_gt,,none,,
grape,258,reviewed_260916,reviewed_260916,keep,,,reviewed,,,258,g0257,0,1,,,none,psm_gt,,none,,
grape,259,reviewed_260916,reviewed_260916,keep,,,reviewed,,,259,g0258,0,1,,,none,psm_gt,,none,,
grape,260,reviewed_260916,reviewed_260916,keep,,,reviewed,,,260,g0259,0,1,,,none,psm_gt,,none,,
grape,261,reviewed_260916,reviewed_260916,keep,,dice 0.97 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,261,g0260,0,1,,,none,psm_gt,,none,,
grape,262,reviewed_260916,reviewed_260916,keep,,,reviewed,,,262,g0261,0,1,,,none,psm_gt,,none,,
grape,263,reviewed_260916,reviewed_260916,keep,,,reviewed,,,263,g0262,0,1,,,none,psm_gt,,none,,
grape,264,reviewed_260916,reviewed_260916,keep,,,reviewed,,,264,g0263,0,1,,,none,psm_gt,,none,,
grape,265,reviewed_260916,reviewed_260916,keep,,,reviewed,,,265,g0264,0,1,,,none,psm_gt,,none,,
grape,266,reviewed_260916,reviewed_260916,keep,,,reviewed,,,266,g0265,0,1,,,none,psm_gt,,none,,
grape,267,reviewed_260916,reviewed_260916,keep,,dice 0.89 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,267,g0266,0,1,,,none,psm_gt,,none,,
grape,268,reviewed_260916,reviewed_260916,keep,,,reviewed,,,268,g0267,0,1,,,none,psm_gt,,none,,
grape,269,reviewed_260916,reviewed_260916,keep,,,reviewed,,,269,g0268,0,1,,,none,psm_gt,,none,,
grape,270,reviewed_260916,reviewed_260916,keep,,,reviewed,,,270,g0269,0,1,,,none,psm_gt,,none,,
grape,271,reviewed_260916,reviewed_260916,keep,,,reviewed,,,271,g0270,0,1,,,none,psm_gt,,none,,
grape,272,reviewed_260916,reviewed_260916,keep,,,reviewed,,,272,g0271,0,1,,,none,psm_gt,,none,,
grape,273,reviewed_260916,reviewed_260916,keep,,,reviewed,,,273,g0272,0,1,,,none,psm_gt,,none,,
grape,274,reviewed_260916,reviewed_260916,keep,,,reviewed,,,274,g0273,0,1,,,none,psm_gt,,none,,
grape,275,reviewed_260916,reviewed_260916,keep,,,reviewed,,,275,g0274,0,1,,,none,psm_gt,,none,,
grape,276,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 2188 만 남김),ai,,,276,g0275,0,0,,,none,none,,none,,
grape,277,reviewed_260916,reviewed_260916,keep,,,reviewed,,,277,g0276,0,1,,,none,psm_gt,,none,,
grape,278,reviewed_260916,reviewed_260916,keep,,,reviewed,,,278,g0277,0,1,,,none,psm_gt,,none,,
grape,279,reviewed_260916,reviewed_260916,keep,,,reviewed,,,279,g0278,0,1,,,none,psm_gt,,none,,
grape,280,reviewed_260916,reviewed_260916,keep,,,reviewed,,,280,g0279,0,1,,,none,psm_gt,,none,,
grape,281,reviewed_260916,reviewed_260916,keep,,,reviewed,,,281,g0280,0,1,,,none,psm_gt,,none,,
grape,282,reviewed_260916,reviewed_260916,keep,,,reviewed,,,282,g0281,0,1,,,none,psm_gt,,none,,
grape,283,reviewed_260916,reviewed_260916,keep,,,reviewed,,,283,g0282,0,1,,,none,psm_gt,,none,,
grape,284,reviewed_260916,reviewed_260916,keep,,,reviewed,,,284,g0283,0,1,,,none,psm_gt,,none,,
grape,285,reviewed_260916,reviewed_260916,keep,,,reviewed,,,285,g0284,0,1,,,none,psm_gt,,none,,
grape,286,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 2197 만 남김),ai,,,286,g0285,0,0,,,none,none,,none,,
grape,287,reviewed_260916,reviewed_260916,keep,,,reviewed,,,287,g0286,0,1,,,none,psm_gt,,none,,
grape,288,reviewed_260916,reviewed_260916,keep,,,reviewed,,,288,g0287,0,1,,,none,psm_gt,,none,,
grape,289,reviewed_260916,reviewed_260916,keep,,,reviewed,,,289,g0288,0,1,,,none,psm_gt,,none,,
grape,290,reviewed_260916,reviewed_260916,keep,,,reviewed,,,290,g0289,0,1,,,none,psm_gt,,none,,
grape,291,reviewed_260916,reviewed_260916,keep,,,reviewed,,,291,g0290,0,1,,,none,psm_gt,,none,,
grape,292,reviewed_260916,reviewed_260916,keep,,,reviewed,,,292,g0291,0,1,,,none,psm_gt,,none,,
grape,293,reviewed_260916,reviewed_260916,keep,,,reviewed,,,293,g0292,0,1,,,none,psm_gt,,none,,
grape,294,reviewed_260916,reviewed_260916,keep,,,reviewed,,,294,g0293,0,1,,,none,psm_gt,,none,,
grape,295,reviewed_260916,reviewed_260916,keep,,,reviewed,,,295,g0294,0,1,,,none,psm_gt,,none,,
grape,296,reviewed_260916,reviewed_260916,keep,,dice 0.96 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,296,g0295,0,1,,,none,psm_gt,,none,,
grape,297,reviewed_260916,reviewed_260916,keep,,,reviewed,,,297,g0296,0,1,,,none,psm_gt,,none,,
grape,298,reviewed_260916,reviewed_260916,keep,,,reviewed,,,298,g0297,0,1,,,none,psm_gt,,none,,
grape,299,reviewed_260916,reviewed_260916,keep,,,reviewed,,,299,g0298,0,1,,,none,psm_gt,,none,,
grape,300,reviewed_260916,reviewed_260916,keep,,,reviewed,,,300,g0299,0,1,,,none,psm_gt,,none,,
grape,301,reviewed_260916,reviewed_260916,keep,,,reviewed,,,301,g0300,0,1,,,none,psm_gt,,none,,
grape,302,reviewed_260916,reviewed_260916,keep,,,reviewed,,,302,g0301,0,1,,,none,psm_gt,,none,,
grape,303,reviewed_260916,reviewed_260916,keep,,,reviewed,,,303,g0302,0,1,,,none,psm_gt,,none,,
grape,304,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1897 만 남김),ai,,,304,g0303,0,0,,,none,none,,none,,
grape,305,reviewed_260916,reviewed_260916,keep,,,reviewed,,,305,g0304,0,1,,,none,psm_gt,,none,,
grape,306,reviewed_260916,reviewed_260916,keep,,,reviewed,,,306,g0305,0,1,,,none,psm_gt,,none,,
grape,307,reviewed_260916,reviewed_260916,keep,,dice 0.98 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,307,g0306,0,1,,,none,psm_gt,,none,,
grape,308,reviewed_260916,reviewed_260916,keep,,dice 0.98 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,308,g0307,0,1,,,none,psm_gt,,none,,
grape,309,reviewed_260916,reviewed_260916,keep,,,reviewed,,,309,g0308,0,1,,,none,psm_gt,,none,,
grape,310,reviewed_260916,reviewed_260916,keep,,,reviewed,,,310,g0309,0,1,,,none,psm_gt,,none,,
grape,311,reviewed_260916,reviewed_260916,keep,,,reviewed,,,311,g0310,0,1,,,none,psm_gt,,none,,
grape,312,reviewed_260916,reviewed_260916,keep,,,reviewed,,,312,g0311,0,1,,,none,psm_gt,,none,,
grape,313,reviewed_260916,reviewed_260916,keep,,,reviewed,,,313,g0312,0,1,,,none,psm_gt,,none,,
grape,314,reviewed_260916,reviewed_260916,keep,,,reviewed,,,314,g0313,0,1,,,none,psm_gt,,none,,
grape,315,reviewed_260916,reviewed_260916,keep,,,reviewed,,,315,g0314,0,1,,,none,psm_gt,,none,,
grape,316,reviewed_260916,reviewed_260916,keep,,,reviewed,,,316,g0315,0,1,,,none,psm_gt,,none,,
grape,317,reviewed_260916,reviewed_260916,keep,,,reviewed,,,317,g0316,0,1,,,none,psm_gt,,none,,
grape,318,reviewed_260916,reviewed_260916,keep,,,reviewed,,,318,g0317,0,1,,,none,psm_gt,,none,,
grape,319,reviewed_260916,reviewed_260916,keep,,,reviewed,,,319,g0318,0,1,,,none,psm_gt,,none,,
grape,320,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1909 만 남김),ai,,,320,g0319,0,0,,,none,none,,none,,
grape,321,reviewed_260916,reviewed_260916,keep,,,reviewed,,,321,g0320,0,1,,,none,psm_gt,,none,,
grape,322,reviewed_260916,reviewed_260916,keep,,,reviewed,,,322,g0321,0,1,,,none,psm_gt,,none,,
grape,323,reviewed_260916,reviewed_260916,keep,,,reviewed,,,323,g0322,0,1,,,none,psm_gt,,none,,
grape,324,reviewed_260916,reviewed_260916,keep,,,reviewed,,,324,g0323,0,1,,,none,psm_gt,,none,,
grape,325,reviewed_260916,reviewed_260916,keep,,,reviewed,,,325,g0324,0,1,,,none,psm_gt,,none,,
grape,326,reviewed_260916,reviewed_260916,keep,,,reviewed,,,326,g0325,0,1,,,none,psm_gt,,none,,
grape,327,reviewed_260916,reviewed_260916,keep,,,reviewed,,,327,g0326,0,1,,,none,psm_gt,,none,,
grape,328,reviewed_260916,reviewed_260916,keep,,,reviewed,,,328,g0327,0,1,,,none,psm_gt,,none,,
grape,329,reviewed_260916,reviewed_260916,keep,,,reviewed,,,329,g0328,0,1,,,none,psm_gt,,none,,
grape,330,reviewed_260916,reviewed_260916,keep,,,reviewed,,,330,g0329,0,1,,,none,psm_gt,,none,,
grape,331,reviewed_260916,reviewed_260916,keep,,,reviewed,,,331,g0330,0,1,,,none,psm_gt,,none,,
grape,332,reviewed_260916,reviewed_260916,keep,,,reviewed,,,332,g0331,0,1,,,none,psm_gt,,none,,
grape,333,reviewed_260916,reviewed_260916,keep,,,reviewed,,,333,g0332,0,1,,,none,psm_gt,,none,,
grape,334,reviewed_260916,reviewed_260916,keep,,,reviewed,,,334,g0333,0,1,,,none,psm_gt,,none,,
grape,335,reviewed_260916,reviewed_260916,keep,,,reviewed,,,335,g0334,0,1,,,none,psm_gt,,none,,
grape,336,reviewed_260916,reviewed_260916,keep,,,reviewed,,,336,g0335,0,1,,,none,psm_gt,,none,,
grape,337,reviewed_260916,reviewed_260916,keep,,,reviewed,,,337,g0336,0,1,,,none,psm_gt,,none,,
grape,338,reviewed_260916,reviewed_260916,keep,,,reviewed,,,338,g0337,0,1,,,none,psm_gt,,none,,
grape,339,reviewed_260916,reviewed_260916,keep,,,reviewed,,,339,g0338,0,1,,,none,psm_gt,,none,,
grape,340,reviewed_260916,reviewed_260916,keep,,,reviewed,,,340,g0339,0,1,,,none,psm_gt,,none,,
grape,341,reviewed_260916,reviewed_260916,keep,,,reviewed,,,341,g0340,0,1,,,none,psm_gt,,none,,
grape,342,reviewed_260916,reviewed_260916,keep,,,reviewed,,,342,g0341,0,1,,,none,psm_gt,,none,,
grape,343,reviewed_260916,reviewed_260916,keep,,,reviewed,,,343,g0342,0,1,,,none,psm_gt,,none,,
grape,344,reviewed_260916,reviewed_260916,keep,,,reviewed,,,344,g0343,0,1,,,none,psm_gt,,none,,
grape,345,reviewed_260916,reviewed_260916,keep,,,reviewed,,,345,g0344,0,1,,,none,psm_gt,,none,,
grape,346,reviewed_260916,reviewed_260916,keep,,,reviewed,,,346,g0345,0,1,,,none,psm_gt,,none,,
grape,347,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1926 만 남김),ai,,,347,g0346,0,0,,,none,none,,none,,
grape,348,reviewed_260916,reviewed_260916,keep,,,reviewed,,,348,g0347,0,1,,,none,psm_gt,,none,,
grape,349,reviewed_260916,reviewed_260916,keep,,,reviewed,,,349,g0348,0,1,,,none,psm_gt,,none,,
grape,350,reviewed_260916,reviewed_260916,keep,,,reviewed,,,350,g0349,0,1,,,none,psm_gt,,none,,
grape,351,reviewed_260916,reviewed_260916,keep,,,reviewed,,,351,g0350,0,1,,,none,psm_gt,,none,,
grape,352,reviewed_260916,reviewed_260916,keep,,,reviewed,,,352,g0351,0,1,,,none,psm_gt,,none,,
grape,353,reviewed_260916,reviewed_260916,keep,,,reviewed,,,353,g0352,0,1,,,none,psm_gt,,none,,
grape,354,reviewed_260916,reviewed_260916,keep,,,reviewed,,,354,g0353,0,1,,,none,psm_gt,,none,,
grape,355,reviewed_260916,reviewed_260916,keep,,,reviewed,,,355,g0354,0,1,,,none,psm_gt,,none,,
grape,356,reviewed_260916,reviewed_260916,keep,,,reviewed,,,356,g0355,0,1,,,none,psm_gt,,none,,
grape,357,reviewed_260916,reviewed_260916,keep,,,reviewed,,,357,g0356,0,1,,,none,psm_gt,,none,,
grape,358,reviewed_260916,reviewed_260916,keep,,,reviewed,,,358,g0357,0,1,,,none,psm_gt,,none,,
grape,359,reviewed_260916,reviewed_260916,keep,,,reviewed,,,359,g0358,0,1,,,none,psm_gt,,none,,
grape,360,reviewed_260916,reviewed_260916,keep,,,reviewed,,,360,g0359,0,1,,,none,psm_gt,,none,,
grape,361,reviewed_260916,reviewed_260916,keep,,,reviewed,,,361,g0360,0,1,,,none,psm_gt,,none,,
grape,362,reviewed_260916,reviewed_260916,keep,,,reviewed,,,362,g0361,0,1,,,none,psm_gt,,none,,
grape,363,reviewed_260916,reviewed_260916,keep,,,reviewed,,,363,g0362,0,1,,,none,psm_gt,,none,,
grape,364,reviewed_260916,reviewed_260916,keep,,,reviewed,,,364,g0363,0,1,,,none,psm_gt,,none,,
grape,365,reviewed_260916,reviewed_260916,keep,,,reviewed,,,365,g0364,0,1,,,none,psm_gt,,none,,
grape,366,reviewed_260916,reviewed_260916,keep,,,reviewed,,,366,g0365,0,1,,,none,psm_gt,,none,,
grape,367,reviewed_260916,reviewed_260916,keep,,,reviewed,,,367,g0366,0,1,,,none,psm_gt,,none,,
grape,368,reviewed_260916,reviewed_260916,keep,,,reviewed,,,368,g0367,0,1,,,none,psm_gt,,none,,
grape,369,reviewed_260916,reviewed_260916,keep,,,reviewed,,,369,g0368,0,1,,,none,psm_gt,,none,,
grape,370,reviewed_260916,reviewed_260916,keep,,,reviewed,,,370,g0369,0,1,,,none,psm_gt,,none,,
grape,371,reviewed_260916,reviewed_260916,keep,,,reviewed,,,371,g0370,0,1,,,none,psm_gt,,none,,
grape,372,reviewed_260916,reviewed_260916,keep,,,reviewed,,,372,g0371,0,1,,,none,psm_gt,,none,,
grape,373,reviewed_260916,reviewed_260916,keep,,,reviewed,,,373,g0372,0,1,,,none,psm_gt,,none,,
grape,374,reviewed_260916,reviewed_260916,keep,,,reviewed,,,374,g0373,0,1,,,none,psm_gt,,none,,
grape,375,reviewed_260916,reviewed_260916,keep,,,reviewed,,,375,g0374,0,1,,,none,psm_gt,,none,,
grape,376,reviewed_260916,reviewed_260916,keep,,,reviewed,,,376,g0375,0,1,,,none,psm_gt,,none,,
grape,377,reviewed_260916,reviewed_260916,keep,,,reviewed,,,377,g0376,0,1,,,none,psm_gt,,none,,
grape,378,reviewed_260916,reviewed_260916,keep,,,reviewed,,,378,g0377,0,1,,,none,psm_gt,,none,,
grape,379,reviewed_260916,reviewed_260916,keep,,,reviewed,,,379,g0378,0,1,,,none,psm_gt,,none,,
grape,380,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1255 만 남김),ai,,,380,g0379,0,0,,,none,none,,none,,
grape,381,reviewed_260916,reviewed_260916,keep,,,reviewed,,,381,g0380,0,1,,,none,psm_gt,,none,,
grape,382,reviewed_260916,reviewed_260916,keep,,,reviewed,,,382,g0381,0,1,,,none,psm_gt,,none,,
grape,383,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1112 만 남김),ai,,,383,g0382,0,0,,,none,none,,none,,
grape,384,reviewed_260916,reviewed_260916,keep,,,reviewed,,,384,g0383,0,1,,,none,psm_gt,,none,,
grape,385,reviewed_260916,reviewed_260916,keep,,,reviewed,,,385,g0384,0,1,,,none,psm_gt,,none,,
grape,386,reviewed_260916,reviewed_260916,keep,,,reviewed,,,386,g0385,0,1,,,none,psm_gt,,none,,
grape,387,reviewed_260916,reviewed_260916,keep,,dice 0.90 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,387,g0386,0,1,,,none,psm_gt,,none,,
grape,388,reviewed_260916,reviewed_260916,keep,,,reviewed,,,388,g0387,0,1,,,none,psm_gt,,none,,
grape,389,reviewed_260916,reviewed_260916,keep,,,reviewed,,,389,g0388,0,1,,,none,psm_gt,,none,,
grape,390,reviewed_260916,reviewed_260916,keep,,,reviewed,,,390,g0389,0,1,,,none,psm_gt,,none,,
grape,391,reviewed_260916,reviewed_260916,keep,,,reviewed,,,391,g0390,0,1,,,none,psm_gt,,none,,
grape,392,reviewed_260916,reviewed_260916,keep,,,reviewed,,,392,g0391,0,1,,,none,psm_gt,,none,,
grape,393,reviewed_260916,reviewed_260916,keep,,,reviewed,,,393,g0392,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,394,reviewed_260916,reviewed_260916,keep,,dice 0.95 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,394,g0393,0,1,,,none,psm_gt,,none,,
grape,395,reviewed_260916,reviewed_260916,keep,,,reviewed,,,395,g0394,0,1,,,none,psm_gt,,none,,
grape,396,reviewed_260916,reviewed_260916,keep,,,reviewed,,,396,g0395,0,1,,,none,psm_gt,,none,,
grape,397,reviewed_260916,reviewed_260916,keep,,,reviewed,,,397,g0396,0,1,,,none,psm_gt,,none,,
grape,398,reviewed_260916,reviewed_260916,keep,,,reviewed,,,398,g0397,0,1,,,none,psm_gt,,none,,
grape,399,reviewed_260916,reviewed_260916,keep,,dice 0.96 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,399,g0398,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,400,reviewed_260916,reviewed_260916,keep,,,reviewed,,,400,g0399,0,1,,,none,psm_gt,,none,,
grape,401,reviewed_260916,reviewed_260916,keep,,,reviewed,,,401,g0400,0,1,,,none,psm_gt,,none,,
grape,402,reviewed_260916,reviewed_260916,keep,,,reviewed,,,402,g0401,0,1,,,none,psm_gt,,none,,
grape,403,reviewed_260916,reviewed_260916,keep,,,reviewed,,,403,g0402,0,1,,,none,psm_gt,,none,,
grape,404,reviewed_260916,reviewed_260916,keep,,,reviewed,,,404,g0403,0,1,,,none,psm_gt,,none,,
grape,405,reviewed_260916,reviewed_260916,keep,,,reviewed,,,405,g0404,0,1,,,none,psm_gt,,none,,
grape,406,reviewed_260916,reviewed_260916,keep,,,reviewed,,,406,g0405,0,1,,,none,psm_gt,,none,,
grape,407,reviewed_260916,reviewed_260916,keep,,,reviewed,,,407,g0406,0,1,,,none,psm_gt,,none,,
grape,408,reviewed_260916,reviewed_260916,keep,,,reviewed,,,408,g0407,0,1,,,none,psm_gt,,none,,
grape,409,reviewed_260916,reviewed_260916,keep,,,reviewed,,,409,g0408,0,1,,,none,psm_gt,,none,,
grape,410,reviewed_260916,reviewed_260916,keep,,,reviewed,,,410,g0409,0,1,,,none,psm_gt,,none,,
grape,411,reviewed_260916,reviewed_260916,keep,,,reviewed,,,411,g0410,0,1,,,none,psm_gt,,none,,
grape,412,reviewed_260916,reviewed_260916,keep,,,reviewed,,,412,g0411,0,1,,,none,psm_gt,,none,,
grape,413,reviewed_260916,reviewed_260916,keep,,,reviewed,,,413,g0412,0,1,,,none,psm_gt,,none,,
grape,414,reviewed_260916,reviewed_260916,keep,,dice 0.92 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,414,g0413,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,415,reviewed_260916,reviewed_260916,keep,,dice 0.93 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,415,g0414,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,416,reviewed_260916,reviewed_260916,keep,,,reviewed,,,416,g0415,0,1,,,none,psm_gt,,none,,
grape,417,reviewed_260916,reviewed_260916,keep,,,reviewed,,,417,g0416,0,1,,,none,psm_gt,,none,,
grape,418,reviewed_260916,reviewed_260916,keep,,,reviewed,,,418,g0417,0,1,,,none,psm_gt,,none,,
grape,419,reviewed_260916,reviewed_260916,keep,,,reviewed,,,419,g0418,0,1,,,none,psm_gt,,none,,
grape,420,reviewed_260916,reviewed_260916,keep,,,reviewed,,,420,g0419,0,1,,,none,psm_gt,,none,,
grape,421,reviewed_260916,reviewed_260916,keep,,,reviewed,,,421,g0420,0,1,,,none,psm_gt,,none,,
grape,422,reviewed_260916,reviewed_260916,keep,,,reviewed,,,422,g0421,0,1,,,none,psm_gt,,none,,
grape,423,reviewed_260916,reviewed_260916,keep,,,reviewed,,,423,g0422,0,1,,,none,psm_gt,,none,,
grape,424,reviewed_260916,reviewed_260916,keep,,,reviewed,,,424,g0423,0,1,,,none,psm_gt,,none,,
grape,425,reviewed_260916,reviewed_260916,keep,,,reviewed,,,425,g0424,0,1,,,none,psm_gt,,none,,
grape,426,reviewed_260916,reviewed_260916,keep,,,reviewed,,,426,g0425,0,1,,,none,psm_gt,,none,,
